,content,id,lat,location,lon,time,user,user_id
1385,"After nor’easter, snow and #StataCenter in the background! @MIT_CSAIL @MIT @CambMA https://t.co/c4JHjUFq9S",971781633224396800,,Cambridge,,2018-03-08 16:16:10,zikribayraktar,478361805
1386,"@eladyland SNOW - still coming down but very, very lightly.",971781632897306624,,Somerville,,2018-03-08 16:16:10,__fc,61958833
1388,"Snow is precious and beautiful and something I love during the month of December, but during any other month, it is… https://t.co/9W46ZwrA6I",971781481881391104,,Boston,,2018-03-08 16:15:34,surfjanstevens,3225800761
1389,Freshly fallen snow is my favorite ❤️❄️ https://t.co/yEW2ttpDYx,971781467129999360,,Boston,,2018-03-08 16:15:31,4thandLife,193132431
139,lmao the women's basketball team of the college i go to was on the news bc they had to push their bus yesterday bc of the snow omg,971894095194017792,,Other,,2018-03-08 23:43:03,stylintaehyung,379275637
1390,"Cambridge is kind of pretty in the snow
•
•
•
•
•
•
•
•
•
#photography #snow #cambridge #harvard… https://t.co/IzM6J9wPHZ",971781455339638784,-71.11904,USA,42.37379,2018-03-08 16:15:28,HighKingCam,23533765
1391,Snow day in the studio! No getting in or out of #Boston today so it's time to spend some quality time at the easel!… https://t.co/P9ueEbV8Fv,971781417108758528,,Boston,,2018-03-08 16:15:19,RMFullerton,2369377134
1392,FitRec WILL be open today! If you’re willing to brave the snow we’d love to see you!❄️,971781304470654976,,Boston,,2018-03-08 16:14:52,FitRec,25517618
1395,We are open in #BallSq to whisk away your snow covered woes! Come see us til 10pm.… https://t.co/FCSqeGXFpX,971781199449546752,,Boston,,2018-03-08 16:14:27,tacopartytruck,509107928
1396,Now that I missed the gym bc if the snow ima go harder today and tmmw 😴,971781103794245632,,Boston,,2018-03-08 16:14:04,estanito95,552903405
1397,"RT @drummosa: There's a downed power line just chillin in my in laws' driveway &amp; National Grid is all, ""We'll get there when we get there.""…",971780662381502464,,USA,,2018-03-08 16:12:19,davetothedave,3154279241
1398,"❄️ Snow day today, back open Friday at 11am ❄️ @ Back Bay https://t.co/cnDdsWwfVO",971780655389569024,-71.08035556,Boston,42.35129444,2018-03-08 16:12:17,castanetboston,23541016
1399,Could only shovel so much... the snow is so damn heavy. Its hard to breathe in general with the flu.. god.. morning work out was that,971780618735538176,,Boston,,2018-03-08 16:12:08,PixelPunxx,84869632
14,@traderjoesqueen ITS NOT A SNOW EMERGENCY WHO DAFUQ IS USING SPACE SAVERS,971916112920285184,,Boston,,2018-03-09 01:10:33,kate_the_gr9,392374059
1400,RT @boston_camera: Snowing in #Boston all night #snow #love ❄️❄️❄️ https://t.co/ZJVuAy3kA1,971780517208059904,,Other,,2018-03-08 16:11:44,AngelFidel37,3524181257
1401,CLOSE CALL! A person shoveling snow in #Worcester was nearly hit by a falling tree branch!… https://t.co/IsnS2yuflR,971780465614032896,,Boston,,2018-03-08 16:11:32,7News,16558796
1402,"There's a downed power line just chillin in my in laws' driveway &amp; National Grid is all, ""We'll get there when we g… https://t.co/fJVSpgQSwP",971780445317758976,,Boston,,2018-03-08 16:11:27,drummosa,2428183847
1403,"RT @antoinetteA: This is that heavy, wet snow we’ve been showing you all morning on the Eyeopener #wcvb https://t.co/vrqAf7CBtl",971780416037322752,,Other,,2018-03-08 16:11:20,MichaelNeider1,876969208579579904
1407,@WrenClair7 sooo how much snow got Monday?,971780235585900544,,Boston,,2018-03-08 16:10:37,YaBugginMeng,340592113
1408,i woke up feeling better than last night and also i had a snow day so i could sleep in which was really what i need… https://t.co/CLL5lSQ64o,971780170398031872,,Boston,,2018-03-08 16:10:22,fIickrniall,736058464594595840
1409,@corey_snow @salesforce @petercoffee @HeadInTheClowdz @Carbonite @salesforceadmns @SalesforceOrg @SalesforceDevs… https://t.co/XA3ZL9yUg1,971780083802411008,,Boston,,2018-03-08 16:10:01,jenwlee,42777063
1411,"It is so very wretched outside with snow covering all the spring goodness, but I have started collecting this year’… https://t.co/WlTmVaP0hJ",971780015099609088,,Boston,,2018-03-08 16:09:45,daphnecmedina,14681734
1412,BPS is closed today 3/8 but we are open for Snow Day drop-in programming. Youth ages 7-12 need a parent/guardian wi… https://t.co/4D1MfXFVne,971779924850855936,,Boston,,2018-03-08 16:09:23,BCYFcenters,82767377
1413,Winter at Fletcher is one of my favorite things. #Snow #Frozen… https://t.co/Gx6MT9gmCZ,971779891803942912,,Other Mass.,,2018-03-08 16:09:15,pedro_cc90,112216789
1414,"These poor buds, do you think they'll make it?!? #Boston #SouthEnd #Snow #sNOwMorePlease https://t.co/SBTV68uIch",971779876859596800,,Boston,,2018-03-08 16:09:12,susantran,17889737
1415,It’s not a snow day but atidypachyderm cares about my mental health and brought me a donut… https://t.co/JgmOOGJvJh,971779754046246912,-71.07683,Other,42.36609,2018-03-08 16:08:42,heatherleegee,733444830
1416,Hi @Arielleofficial is your concert with @EJUpClose still happening in Boston due to the snow?,971779753819680768,,Boston,,2018-03-08 16:08:42,dreamquezt,2351672293
1417,"I’m glad Simcos is on Uber Eats cause that’s a whoop from the Bury, whether there’s snow or not!",971779699461455872,,Boston,,2018-03-08 16:08:29,KSIMMSMUSIC,106011064
1418,@richie_boiii Would you prefer snow? Not this snow but snow snow,971779667551236096,,Somerville,,2018-03-08 16:08:22,jessixm3,762705667
1419,@DDmaycare Snow day here. Not sure I'll last to dinnertime,971779645308899328,,Boston,,2018-03-08 16:08:16,shy_and_quiet,721555499909529600
142,@Snow_Taiga I'm a proud proponent,971893224053800960,,Boston,,2018-03-08 23:39:36,UFOtekkie,1161200359
1422,Went back to the RMV with the fixed title just to find out they are closed because of a little snow. All of them. I… https://t.co/2E2EcEp0sU,971779473199845376,,Boston,,2018-03-08 16:07:35,marissafmusic,312226342
1423,"💪FitTip #123: If you’re snowed in and feel like you can’t go to the gym and workout, just workout at home. Try this… https://t.co/EDc5j0J1Sd",971779410297806848,,Boston,,2018-03-08 16:07:20,ChrisPoirierKim,220558708
1425,Some of that adipose snow. https://t.co/P0hW889bRN,971779289606754304,,Boston,,2018-03-08 16:06:52,momebie,7961132
1426,"Good snowman-making snow.

Photo of Julia, Francesca, and John Paul in #Reading 

@boston25 
@ShiriSpear https://t.co/3P8ZU7ussK",971779286347780096,,Boston,,2018-03-08 16:06:51,PetesWire,16133076
1428,@shortystuff22 I think it's supposed to snow here on Wednesday...hoping that will be the end of it!,971779239715524608,,Boston,,2018-03-08 16:06:40,AriesErin,55731423
1431,snow snow go away,971779195436261376,,Boston,,2018-03-08 16:06:29,michaela_nej,965059559504187392
1432,19 photos that show the beauty and power of the most recent nor’easter https://t.co/WTZHQehtVI,971779150938824704,,Boston,,2018-03-08 16:06:19,Boston_CP,70291924
1434,"NH digging out from latest nor'easter; more than 58,000 without power | New Hampshire  https://t.co/5bcrQzI0Tn",971779014527471616,,Boston,,2018-03-08 16:05:46,griffbos,106331667
1436,"Talking to my boss about this morning’s shitty commute and he hits me with “how used to snow are you?”

My nigga.",971778941907333120,,Boston,,2018-03-08 16:05:29,azundii,51431969
1438,"📢 Attention #businessowners: If all the #snow has you stuck working from home, take a break from scrolling through… https://t.co/z3KbxRr06f",971778676676268032,,Boston,,2018-03-08 16:04:25,BBBConnection,52756409
1439,i’ve worked for another school for five months and i’ve already gotten more snow days than i got in my entire four years at NAU,971778560007557120,,Boston,,2018-03-08 16:03:58,aliepants,177387588
144,A Sudbury woman was hit by a tree while snow blowing her driveway this morning @wbz #WBZ https://t.co/X3PySbCHcv,971892787842027520,,Boston,,2018-03-08 23:37:52,MikeLaCrosseWBZ,22873437
1440,And then there is a snow day! And they were gonna get the extra time anyway!,971778550553554944,,Boston,,2018-03-08 16:03:55,melnickjeffrey1,800533160488357888
1441,"Alright, back to shoveling snow &amp; mumbling curse words",971778346123235328,,Boston,,2018-03-08 16:03:07,jaykelly26,359211782
1444,"Now playing on @RadioBDC: ""Animal (single)"" by Miike Snow",971778240695193600,,Boston,,2018-03-08 16:02:42,RadioBDCMusic,960847416
1446,Snow Day Today? C'mon over to NitWits to see if your kids are Lice-Free.,971778155190071296,,Boston,,2018-03-08 16:02:21,DailyDoseKids,311697849
1447,My brother sent me this picture this morning from Boston! I miss the snow but not the cold and not the shoveling… https://t.co/fJcGXbEix3,971777925681958912,,Boston,,2018-03-08 16:01:26,jmomahony,1071279096
1448,Snow day! #NewEngland https://t.co/yE67fSKcBu,971777910985187328,,Boston,,2018-03-08 16:01:23,SolBidCEO,4831607894
1449,I’m not trying to be dramatic but a chunk of snow just fell off of a building and hit me in the chest,971777787446034432,,Other,,2018-03-08 16:00:53,clwlsh,1935266396
145,"I was pretty shocked to see how fast the snow started melting today, while I was in… https://t.co/wWUf81ReDF",971892628546441216,-71.08035556,Boston,42.35129444,2018-03-08 23:37:14,Behindthelens01,894915453587533824
1451,"Another snow day. Be safe, we should be back tomorrow at BU east",971777477528965120,,Boston,,2018-03-08 15:59:40,Riceburg1,3324608883
1452,‘Think the snow woman may have gotten more attention than than the shoveling of driveway by my three daughters.… https://t.co/MwtAir2Ep5,971777442422681600,,Boston,,2018-03-08 15:59:31,JuliaLeStage,24081172
1453,RT @mewhinney: The best part of any snow day is telling the kids it’s a snow day.,971777421480480768,,Other Mass.,,2018-03-08 15:59:26,ChestnutPhil,2884603551
1454,45 minutes of snow shoveling and it only counts 15 minutes of exercise? #AppleWatch,971777391478689792,,Boston,,2018-03-08 15:59:19,fdgwhite,106856883
1456,Don't let the snow hold you back. The show will run as scheduled. We'll see you there!,971777294862864384,,Boston,,2018-03-08 15:58:56,BostonSeaRovers,209579247
1457,@TwitchKittens Shoveling  the snow in boston 😂,971777292790910976,,Boston,,2018-03-08 15:58:56,JustStony,165287584
1460,Be careful driving under trees today. That heavy snow and branches are falling. Some of the snow hit my car so... https://t.co/dhwCHyAtY9,971776950262956032,,Boston,,2018-03-08 15:57:34,Nulookimages,43245992
1461,@kellyannwx @Met_CindyFitz Lost power in Billerica in multiple locations. No snow falling any further. Everything i… https://t.co/9fFWggMjVI,971776842477854720,,Boston,,2018-03-08 15:57:08,PhillipJHenry,2508905905
1463,"#Woodford #Vermont buried by #SNOW but the Town Hall is open for business. Clerk says ""it's been much worse than th… https://t.co/YNm7AfhPw4",971776766476996608,,Boston,,2018-03-08 15:56:50,TAGlobe,313707833
1464,"@briandigital @WX1BOX @MattNBCBoston @growingwisdom @ericfisher If you get some the snow weight off the birch soon,… https://t.co/vI3SGxE4Og",971776559899176960,,Boston,,2018-03-08 15:56:01,sarahebourne,16010789
1466,"Shoveling today was miserable. The snow was SUPER heavy. 

I just hope this is the last real weather event of the s… https://t.co/huS3ROuPMz",971776465888038912,,Boston,,2018-03-08 15:55:38,bmemike,130831844
1467,Updated: Here’s how much snow the nor’easter has dropped on Massachusetts so far https://t.co/VILD17Fxe9 https://t.co/bNZOfZy1NO,971776449718947840,,Boston,,2018-03-08 15:55:35,BostonDotCom,14602259
1468,CONTEST! Share your snow day photos with us and enter yourself to win a 10 pack of skate passes! ON INSTAGRAM OR FA… https://t.co/0I4dGSqUUR,971776427031965696,,Other Mass.,,2018-03-08 15:55:29,WarriorIceArena,745267820620034048
1469,"Weather now: light snow, 35°F, 9 mph west-northwest wind. https://t.co/rWqWgJ3i53",971776328939769856,,Boston,,2018-03-08 15:55:06,Boston_CP,70291924
147,Snow dayyyy in Boston https://t.co/M9HmpnPTaK,971891958435151872,,Boston,,2018-03-08 23:34:34,CGarafola,52783448
1471,"#MysticHaiku

Everyone taking
Pictures of the tracery.
Snow clod in a nest.",971776183519105024,,Other Mass.,,2018-03-08 15:54:31,Medford_Arts,376111185
1473,"@dish_answers See? No signal right now (because of the snow that fell yesterday, at around evening). https://t.co/Hwr2TX08xr",971776144180764672,,Other Mass.,,2018-03-08 15:54:22,TheAguilarboy,2555788497
1474,"Update: Interstate 95 Reopens Near Portsmouth, NH After Downed Wires Force Closure https://t.co/rNvstWLczC",971776131547398144,,Boston,,2018-03-08 15:54:19,JackieNBCBoston,1618554451
1475,"Today is going to be a productive day! Woke up and to the beautiful snow! New video will be coming up soon, I’ve be… https://t.co/CP0tXVzXI9",971775965612437504,,Boston,,2018-03-08 15:53:39,Shaynapaige5,857214840707928064
1479,RT @DaniB_Erickson: Pretty snow scenes at Brooksby Village this morning.  Big thanks to our dedicated employees for all their hard work in…,971775853964267520,,USA,,2018-03-08 15:53:12,JGetek_Erickson,64427637
1483,Jessica Jones Season 2 is out! Fitting for #InternationalWomensDay! And also for my snow day. 😊,971775646811742208,,Boston,,2018-03-08 15:52:23,Co_Phoe,93943421
1484,@RachelCraves Hi Rachel. Thank you for reporting this to us. We'll notify our snow removal crews now.,971775636762234880,,Boston,,2018-03-08 15:52:21,MBTA,150334831
149,"also the last time I was in Disney(land) Snow White pulled me aside and told me how to become Snow White, so stay t… https://t.co/SBRo5Qd57T",971891812003733504,,Boston,,2018-03-08 23:33:59,katescottt13,400200086
1490,He doesn’t care for the snow. #notamused #snowday #notafan #tbt #misshim #fosterpup #shepherdmix… https://t.co/J2vrCYytZv,971775421753774080,-71.06769525,Boston,42.34271944,2018-03-08 15:51:29,lisalcheung,454555621
1491,Have a snow day AND insurance questions? Stop by and see Stephanie from Liberty Mutual! She will be at our Canton B… https://t.co/69UnBpMvpt,971775401272934400,,Boston,,2018-03-08 15:51:25,CityofBostonCU,540082789
1492,The snow removal guy is using his snowblower on our gravel driveway and the sound of the snowblower eating up the s… https://t.co/ALu2u97jkk,971775393895256064,,Cambridge,,2018-03-08 15:51:23,camberville,65649766
1493,Artist Reception Snow date... and Classes at The Gallery - https://t.co/CdRH7hvIVh,971775383690514432,,Other Mass.,,2018-03-08 15:51:20,maldencreates,717361322191691776
1495,Artist Reception Snow date... and Classes at The Gallery - https://t.co/Ua0fsKxj8m,971775326127841280,,Other Mass.,,2018-03-08 15:51:07,maldencreates,717361322191691776
1496,RT @boston25: VIDEO: Nor'easter drops more than a foot of snow in several Mass. communities https://t.co/tuhCCKS9Ei,971775317667807232,,Other,,2018-03-08 15:51:05,KrisKetzKMBC,21765964
1499,"JUST IN: I-95 has reopened near Portsmouth, NH after being closed in both directions due to downed power lines https://t.co/NGh4EcOjpA",971775270532403200,,Boston,,2018-03-08 15:50:53,NBC10Boston,4746090250
15,@ring you guys seriously need to improve the motion alerts when there’s either snow on the ground or it’s raining/s… https://t.co/hKtZHUFwZb,971915643523125248,,Boston,,2018-03-09 01:08:41,Johnfpc,84954685
150,"Ops! ❄️❄️❄️
.
.
.
.
.
.
.
.
.
.
..
#snow #noreaster ster #MaldenMA #Malden #massachusetts… https://t.co/fftd724Uyg",971891571112271872,-71.086639,Boston,42.428083,2018-03-08 23:33:02,marcialg76,19146140
1500,VIDEO: Nor'easter drops more than a foot of snow in several Mass. communities https://t.co/tuhCCKS9Ei,971775251964219392,,Boston,,2018-03-08 15:50:49,boston25,19665244
1501,"Snow days in March❄️
Stop by Dorset Hall for a nice bowl of New England’s Finest Clam Chowder!… https://t.co/YalKxdvBRp",971775235421696000,,Other Mass.,,2018-03-08 15:50:45,DorsetHall,4855310098
1503,Snow Adventure day. #snowshoeing #vermontoutdoors #snowday https://t.co/m9HGbWjjm7 https://t.co/A6f1EBS9rF,971775201095528448,,Boston,,2018-03-08 15:50:37,NowistDiary,3247254136
1504,"While temperatures will remain near or slightly below average, snow melts fast in March regardless https://t.co/WpLNcLopRZ",971775056551596032,,Boston,,2018-03-08 15:50:02,TerryWBZ,48377323
1505,"I’m not saying that we really needed a snow day today, but I am saying that my day would have done me a whole lot m… https://t.co/fOGONvF24N",971775053804294144,,Boston,,2018-03-08 15:50:02,aaldairaa,3187074251
1507,"@dish_answers Greetings! 👋

Signal is down again (because of the snow that fell). ❄️",971775006526066688,,Other Mass.,,2018-03-08 15:49:50,TheAguilarboy,2555788497
1509,Good morning! How beautiful is this snow — the way it clings to the trees is straight out of a… https://t.co/dZKQRKwO29,971774907192434688,,Boston,,2018-03-08 15:49:27,bostondaybook,210993750
151,RT @reaghanhunt: when u have a snow day and ur mom says u can stay up late on the computer https://t.co/jgZTw3bUVd,971891531971026944,,USA,,2018-03-08 23:32:52,pawkadufwy,2271249018
1510,"@RevsPrez @MidnightRiders @NErebellion Hurry boys, they're plowing snow for you",971774853631172608,,Other,,2018-03-08 15:49:14,hoover_dam,35197742
1511,"NEW: I-95 reopens in NH after broken utility pole, downed wires force closure https://t.co/VqrUBgZ4Ja",971774834475757568,,Boston,,2018-03-08 15:49:09,NECN,9907172
1512,We are open today (March 8th) Reward yourself today for all that shoveling and snow blowing with some #comfortfood!… https://t.co/o4WBMLYz92,971774688203628544,,Boston,,2018-03-08 15:48:35,sullydogs,106789404
1513,Trying not to think or post about the snow and slush outside. I wish they all could be #californiaburgers - For all… https://t.co/mameRnEoAi,971774647778856960,,Boston,,2018-03-08 15:48:25,foodbiker,115553624
1514,"@ModaMags @universalhub @ModaMags Hi Lori, would we be abloe to use the photo of the MASSDOT highway sign covered i… https://t.co/beYI85paC9",971774632570380288,,Boston,,2018-03-08 15:48:21,DPesqueraWBZ,1871788543
1517,Happy #InternationalWomensDay!  A little snow won't stop us from celebrating tonight. Come toast to independent bee… https://t.co/b6CtKyVhV9,971774505566826496,,Other Mass.,,2018-03-08 15:47:51,NightShiftBeer,240092062
1518,RT @Hayds1221: [630 am] Final snow total in Westborough 16.9” with a snow depth of 15” from settling. Lots of tree damage and no power. @NW…,971774472201146368,,Other,,2018-03-08 15:47:43,CharlesCulliton,603812490
1519,snow days still bring joy - enjoying the snowfall with kiddo ❄️ https://t.co/Fwc4RBbJ1J,971774467025309696,,Boston,,2018-03-08 15:47:42,ktparodi,715928577800343552
152,"@flanneledmendes hopefully the snow melts and it’s nice out, boston is such a beautiful city when it’s warm",971891418338922496,,Boston,,2018-03-08 23:32:25,Iightsonseavey,970817004620976128
1520,Thank you to the guy who yelled at me from across the street so he could help me get out my front door without snow… https://t.co/Xk6bKVxslv,971774455381884928,,Boston,,2018-03-08 15:47:39,clamacc4,834558738979758080
1522,19 photos that show the beauty and power of the most recent nor’easter https://t.co/vcOvdnLkSi https://t.co/2RDEdbw8df,971774386280779776,,Boston,,2018-03-08 15:47:23,BostonDotCom,14602259
1523,@weatherchannel #yesweather This was taken 9am Thurs morning just after sending my twin toddlers inside and right a… https://t.co/Oxa1ECN9qZ,971774286993281024,,Boston,,2018-03-08 15:46:59,socialjustice78,603718212
1524,Worst part of my commute was being hit on the head with melting snow from trees/wires. It really isn’t that bad out… https://t.co/YsmC6UdpLV,971774217359413248,,Boston,,2018-03-08 15:46:42,Novacharter,7002632
1526,"A State House is closed
broken pipe soaks a hallway
#MAPoli snow day https://t.co/1dpoI4pGnm",971774156323909632,,Somerville,,2018-03-08 15:46:28,Jlrube,28948737
1527,Flufi!  Snow cat😹❄️🌬☃️omg did we get snow here!!  #snow #march #winter #kindadone #springcoming… https://t.co/dxSDFSvk1k,971774109230104576,,Boston,,2018-03-08 15:46:16,jg_erickson,18617545
1528,"Played in snow all morning. Now, I must sleep. Wish this idiot would stop taking my picture. https://t.co/puOtR8iEVa",971774089705730048,,Boston,,2018-03-08 15:46:12,iluvjessicabiel,252625856
1530,RT @NBC10Boston: How much snow did your town get? https://t.co/Xj58NlxHHG,971774004716560384,,Boston,,2018-03-08 15:45:52,NBCWXWarrior,938234419860639744
1532,There should be a special place reserved in hell for people who are too lazy to clean the snow off the roofs of their cars,971773993953976320,,Boston,,2018-03-08 15:45:49,ChrisVillani44,38374300
1536,SNOW MAN: We MADE a friend during our storm coverage in @AndoverMaGov last night. He's SO CHILL! @NBC10Boston https://t.co/n9pd9FFSK7,971773729519951872,,Boston,,2018-03-08 15:44:46,EliNBCBoston,2611766492
1538,"Thanks, March.

boston_snow.jpg",971773609428639744,,Cambridge,,2018-03-08 15:44:17,taggrey,392954253
1539,What snow #nosnowday showing properties on #skis good thing #dnarealtygroup learned to ski… https://t.co/NorN3LemDB,971773513324376064,,Boston,,2018-03-08 15:43:54,Martiroso,67025991
1540,Can't stay mad at the snow when the view from the office looks like this! #boston #snowday https://t.co/hEWs45kw3j,971773296864788480,,Boston,,2018-03-08 15:43:03,mablhq,877945174357422080
1541,Working from Home in the snow: https://t.co/8SREWtqRPv,971773290623721472,,Somerville,,2018-03-08 15:43:01,wpeterson,13268512
1542,We'll be opening #PlazaWinterFest at 2pm today! Come by tonight to play in the snow and warm up by the fire.… https://t.co/VTX6dbdZA5,971773250870087680,,Cambridge,,2018-03-08 15:42:52,HarCommonSpaces,3433164214
1543,@A_Deleo7 Oh please. You’re like a Floridian grandma with the snow. This is so you.,971773241793671168,,Other,,2018-03-08 15:42:50,tjette11,38959315
1544,After effects of spring time snow... https://t.co/uiQYXr9BiG,971773156678668288,,Boston,,2018-03-08 15:42:29,mjmcnaughton,22691444
1545,"Despite the snow, we are open. See you at 11am. Be careful walking, it is slippery and slushy out there.",971773124134961152,,Cambridge,,2018-03-08 15:42:22,808CLC,1428692388
1546,"14 inches of snow today in NH!  Matthew 6:26 paraphrased: If God takes care of and feeds the birds, how much more d… https://t.co/noOT31F2JZ",971773097954238464,,Boston,,2018-03-08 15:42:15,tlcthepoet,911653528615231488
1547,"Humans aren't the only ones fed up with the snow. ""Is spring here yet?"" MAwx MAsnow WCVBstorm DogsInSnow (Photo… https://t.co/t7jO5fu97L",971773069822963712,,Boston,,2018-03-08 15:42:09,Boston_CP,70291924
1548,When the boy hits you in the face with a shovel while having a snow ball shovel fight!!!… https://t.co/AvWhQxZV3k,971773009370517504,,Boston,,2018-03-08 15:41:54,zzmartin,92665477
1549,"@NicholeDWBZ @wbznewsradio I think the foot of snow provided a landing pad, of sorts.   #silverlining",971772973563760640,,Boston,,2018-03-08 15:41:46,Karynregal,54331696
155,Heavy snow cleanup leads to spike in snow clearing injuries https://t.co/HpG3cwQlvv,971890988204601344,,Boston,,2018-03-08 23:30:43,boston25,19665244
1550,"Sucked to get out of my driveway this morning but I like empty the roads, still fuck this snow..",971772930899304448,,Other Mass.,,2018-03-08 15:41:36,dimas_vasquez,496698761
1551,"@irawolf81 @Met_CindyFitz @kellyannwx @ShiriSpear I don't see any problems in this picture, just snow on branches",971772885663731712,,Boston,,2018-03-08 15:41:25,capecoddin,16870321
1552,"Got a snow day from fieldwork today, which is awesome cause I can get stuff done at home. But at the same time I’m… https://t.co/GWNBU0DIv5",971772881830137856,,Boston,,2018-03-08 15:41:24,JKA_OTS,837154787099611136
1553,She’s been waiting for snow for a long time. Right after breakfast we went out to sledding❄️🛷… https://t.co/evrj500snn,971772819385323520,-71.16953969,Other,42.3757868,2018-03-08 15:41:09,KokoshAnne,524757059
1554,sitting in my office and I look out the window and see the most gorgeous man in the snow on the roof of a building… https://t.co/53pYi7dwmA,971772653278199808,,Boston,,2018-03-08 15:40:29,Is_A_Ocean,807844418
1555,RT @FreshTruck: Due to the snow we will not be at Charles Street AME or West Broadway at 12:00 today. We WILL be at Hyde Park YMCA and Char…,971772651374022656,,Cambridge,,2018-03-08 15:40:29,ngreezy12,246081472
1556,Don't let the snow keep you from walking out and grabbing a nice Cuppacoffee. Or order us on @Grubhub for delivery https://t.co/3Dj89Kc7Be,971772590825099264,,Boston,,2018-03-08 15:40:14,cuppacoffeeMA,179819782
1557,Mavi was too scared but I had a little trot out into the snow this morning. Needed a good foot shake on the way bac… https://t.co/pX78yaH08R,971772546038329344,,Boston,,2018-03-08 15:40:04,Catsul_General,765235254135230464
1558,"RT @WCVB: Images: Heavy snow downs trees, causes commuter nightmares https://t.co/HvBWeDIg6y https://t.co/gWdn29g74n",971772541332279296,,Boston,,2018-03-08 15:40:03,karenreports,23540361
1559,Pretty snow scenes at Brooksby Village this morning.  Big thanks to our dedicated employees for all their hard work… https://t.co/vCXryztT33,971772522701221888,,Boston,,2018-03-08 15:39:58,DaniB_Erickson,273542604
1560,We got a lot of snow last night! Our power went out which kind of 😷 but hopefully it will be… https://t.co/cgLj9sj2DU,971772495790456832,,Boston,,2018-03-08 15:39:52,Bryan_Eyberg,17537165
1562,"When you need to clean the snow off your car and leave, but your boots, gloves, and snow brush are all currently in… https://t.co/M3msZgZMUM",971772463163019264,,Boston,,2018-03-08 15:39:44,mishysmash,27705324
1563,"Snow storm getting you down? Grab your #TechMadnessBOS tickets for next Tuesday, March 13th and come celebrate our… https://t.co/2seHA6fMHr",971772443118489600,,Boston,,2018-03-08 15:39:39,BostInno,16877220
1564,"Did it Snow last night?

Asking for a Friend.",971772303540441088,,Boston,,2018-03-08 15:39:06,TheSkiMonster,22548287
1565,"I’m sick, there’s a snow storm, and classes weren’t cancelled. Can someone please rescue meeeeee",971772114687709184,,Boston,,2018-03-08 15:38:21,rissaleigh49,428412617
1566,Snow day! Thank you to our hardworking maintenance team for helping clear pathways for our guests !! #boston #snowday #brighton #shoveling,971772090285199360,,Boston,,2018-03-08 15:38:15,HotelBostonMa,62077166
1567,"Snow day!....

Playing in the white stuff",971771927827304448,,Boston,,2018-03-08 15:37:36,Rillllla,830224680749506560
1569,"shneymentsh - snowman
Unlike English or German (Schneemann), the Yiddish is gender neutral.
Lit. ""snow human"" https://t.co/532w0egBHJ",971771778749140992,,Boston,,2018-03-08 15:37:01,jewyid,2590144754
157,"Você quer brincar na neve? 🎵
.
.
.
.
.
.
.
.
.
.
.
#snow #noreaster ster #MaldenMA #Malden… https://t.co/Tvm0wMu1Bt",971890649539719168,-71.086639,Boston,42.428083,2018-03-08 23:29:22,marcialg76,19146140
1571,@kelman438 U can have it lol. Im getting snow blind.,971771717470314496,,Boston,,2018-03-08 15:36:46,spcspcwriter,910171155922898944
1573,RT @RyanInBos: @maureencaught No snow emergency. Space savers not permitted https://t.co/rPWOe48Ef3,971771645672161280,,Boston,,2018-03-08 15:36:29,maureencaught,272474550
1574,Getting ready to go shovel a foot of snow so I can then go to work for 9 hours. Hooray?,971771632334331904,,Boston,,2018-03-08 15:36:26,ScottNGibbs,29094302
1575,@maureencaught No snow emergency. Space savers not permitted https://t.co/rPWOe48Ef3,971771583315501056,,Boston,,2018-03-08 15:36:14,RyanInBos,2173955687
1577,RT @OnlyInBOS: How big the snow bank was on Comm Ave separating your parked car to a parking meter in the winter of 2015. https://t.co/S21h…,971771545650651136,,Boston,,2018-03-08 15:36:05,pamelaaasnider,230773495
1580,"❄️Ice, ice baby🍦

#boston #noreaster #winter #snow #cold #newengland #noreaster2018 #icecream… https://t.co/OVfeuEdUjL",971771439144689664,-71.076,Boston,42.35,2018-03-08 15:35:40,hannahrose253,532296129
1581,"RT @LandrysBicycles: Due to the messy snow storm &amp; clean-up, all Landry's stores will OPEN later than usual today, Thu, March 8. We suggest…",971771396719366144,,Other Mass.,,2018-03-08 15:35:30,rusto88,18438989
1583,"And with that nor'easter, our snow depth is back up and it looks like the middle of winter! #WBZ https://t.co/T2b1XrqrTv",971771304692076544,,Boston,,2018-03-08 15:35:08,PamelaWBZ4,53809358
1584,@Tvanderbroek Extremely heavy wet snow lol. Ugh.,971771274174324736,,Boston,,2018-03-08 15:35:01,spcspcwriter,910171155922898944
1585,We’ve cleared the #snow and will be open regular hours today. Come warm up with some #hot #ramen !,971771250346549248,,Boston,,2018-03-08 15:34:55,ItadakiBoston,318048540
1586,"Heaviest.
Snow.
Ever!",971771231581110272,,USA,,2018-03-08 15:34:50,PJ23HSLibrary,213643340
1588,Snow day🤗🤗🤗,971771106121207808,,Boston,,2018-03-08 15:34:20,ritas2394,848354338716176384
1589,"Light snow continues for some this morning. A coating to 2"" possible in addition to what we picked up overnight. Sn… https://t.co/US6kgiZ5VP",971771094058389504,,Boston,,2018-03-08 15:34:18,PamelaWBZ4,53809358
159,Another snow day adventure! #snowfun❄️  #myboys💙 #boymom #brothers #bestfriends… https://t.co/wqw33bL6nT,971890324858576896,,Boston,,2018-03-08 23:28:04,aislestrutter,463926863
